y_hat_mean,lower,upper,y_true,model,log,resid_sq,resid,n_warnings
25.035482753906653,17.32775581176874,32.99426661942747,25.48898699075196,b_info_prior_norm,NA,0.20566609283664555,-0.4535042368453084,0
25.32706845956313,17.953297471959996,32.82606897974076,25.48898699075196,b_flat_prior,NA,0.02621761074234863,-0.1619185311888316,0
24.971082264195143,16.767203527254296,33.35372663872769,25.48898699075196,b_restrictive_prior,NA,0.2682253057898924,-0.517904726556818,0
25.518457875461166,18.75413804157961,33.23473390972725,25.48898699075196,b_info_prior_gam,NA,8.685330455432729e-4,0.02947088470920533,0
25.395563433923066,0,0,25.48898699075196,f,NA,0.00872796097056252,-0.09342355682889902,0
24.580036168550585,16.918459516837334,32.33748706995896,25.48898699075196,b_info_prior_norm,NA,0.8261915971805579,-0.9089508222013762,0
24.232343548424627,17.709600450228304,31.26476110378338,25.48898699075196,b_flat_prior,NA,1.5791527411442925,-1.2566434423273345,3
23.68366660207325,15.56063346661622,32.33028950207584,25.48898699075196,b_restrictive_prior,NA,3.259181705779057,-1.8053203886787124,0
24.56092003421009,18.33895249740769,31.49260755333678,25.48898699075196,b_info_prior_gam,NA,0.8613082758248941,-0.9280669565418728,4
24.280274695347856,0,0,25.48898699075196,f,NA,1.4609854130610602,-1.208712295404105,0
22.138088909014197,15.283266760054664,29.333878359498765,25.48898699075196,b_info_prior_norm,NA,11.228517954193826,-3.350898081737764,0
21.75887212112573,15.833354982649352,27.90874042709233,25.48898699075196,b_flat_prior,NA,13.913756940606714,-3.730114869626231,3
21.669998803891332,14.72244923821748,29.257427388429935,25.48898699075196,b_restrictive_prior,NA,14.584670771381036,-3.818988186860629,0
21.793467900406338,15.82544001681726,28.32622460960386,25.48898699075196,b_info_prior_gam,NA,13.656861347108944,-3.695519090345623,5
21.689463479839937,0,0,25.48898699075196,f,NA,14.436378909973238,-3.799523510912024,0
26.13842616736403,18.710114121924963,34.023944940392546,25.48898699075196,b_info_prior_norm,NA,0.42177124411856337,0.64943917661207,0
23.82227500777863,17.914481637503062,29.901120920793616,25.48898699075196,b_flat_prior,NA,2.7779288341868975,-1.6667119829733323,5
25.094520540784657,17.068870457214523,33.616735222092764,25.48898699075196,b_restrictive_prior,NA,0.15560378014980744,-0.39446644996730384,0
24.24429331965478,18.520081715808853,30.77132649140643,25.48898699075196,b_info_prior_gam,NA,1.549262334869378,-1.2446936710971812,4
23.17629790027234,0,0,25.48898699075196,f,NA,5.348530829223464,-2.3126890904796227,0
22.42945805028786,14.88163169248816,30.10035340955069,25.48898699075196,b_info_prior_norm,NA,9.360717337537388,-3.0595289404641015,2
24.21477322841523,17.981382262835126,30.136205322531083,25.48898699075196,b_flat_prior,NA,1.6236207121283297,-1.274213762336732,3
19.914063280076626,12.383305398336187,28.129192168039225,25.48898699075196,b_restrictive_prior,NA,31.079774379850058,-5.5749237106753355,0
24.96773524544264,19.405272331334768,30.90993109072202,25.48898699075196,b_info_prior_gam,NA,0.2717033819880135,-0.5212517453093213,4
24.617006522176094,0,0,25.48898699075196,f,NA,0.7603499375777881,-0.8719804685758668,0
28.000999952753393,21.081017641649993,34.9008328021469,25.48898699075196,b_info_prior_norm,NA,6.310209121263207,2.512012962001432,0
26.991479527225568,21.523820932162568,32.809883697877375,25.48898699075196,b_flat_prior,NA,2.2574838221588935,1.502492536473607,0
26.98219424846758,19.80744359920469,34.16780068076451,25.48898699075196,b_restrictive_prior,NA,2.2296679144945952,1.4932072577156177,0
27.058770274219036,21.746385998643177,33.56736364515772,25.48898699075196,b_info_prior_gam,NA,2.4642195570526706,1.5697832834670749,4
27.02287093564545,0,0,25.48898699075196,f,NA,2.3527999564020123,1.5338839448934891,0
23.13873348463684,15.417028075093608,30.97312897788832,25.48898699075196,b_info_prior_norm,NA,5.523691543006414,-2.35025350611512,0
26.001733804016535,20.188398596189604,31.229458339343715,25.48898699075196,b_flat_prior,NA,0.26290929451297573,0.5127468132645738,5
22.74724176662163,14.862251064205086,31.209352256786907,25.48898699075196,b_restrictive_prior,NA,7.517166874041474,-2.74174522413033,0
26.25893832680108,20.773433194766344,31.892321347546822,25.48898699075196,b_info_prior_gam,NA,0.5928250598838221,0.7699513360491181,4
26.524556846624865,0,0,25.48898699075196,f,NA,1.0724049263926267,1.0355698558729038,0
31.207679458177623,24.24769067186063,38.350554106661455,25.48898699075196,b_info_prior_norm,NA,32.703443536991,5.718692467425662,0
28.05195531885553,22.68360042917459,34.2899329673644,25.48898699075196,b_flat_prior,NA,6.568806650862003,2.562968328103569,2
29.90322226040422,22.56784645378228,37.41846738327939,25.48898699075196,b_restrictive_prior,NA,19.48547301584195,4.414235269652259,0
28.493132444503775,22.92893188376309,35.733224199939066,25.48898699075196,b_info_prior_gam,NA,9.024889907297691,3.004145453751814,4
27.60951239414444,0,0,25.48898699075196,f,NA,4.496627986432844,2.120525403392481,0
23.99495488125288,16.98401763052762,31.207709902562883,25.48898699075196,b_info_prior_norm,NA,2.2321319442142733,-1.4940321094990807,2
25.496672091717915,19.13514913486011,31.55336078343089,25.48898699075196,b_flat_prior,NA,5.906077685691027e-5,0.0076851009659542,2
23.598632302714492,16.158752140668543,31.487295020154,25.48898699075196,b_restrictive_prior,NA,3.573440846585237,-1.890354688037469,0
25.40235204423491,20.27272661702911,31.20583277041338,25.48898699075196,b_info_prior_gam,NA,0.00750561395801237,-0.0866349465170515,7
25.485380745871065,0,0,25.48898699075196,f,NA,1.300500214101105e-5,-0.00360624488089911,0
26.993835705922304,19.18731899458539,34.76078416654203,25.48898699075196,b_info_prior_norm,NA,2.264569655549834,1.5048487151703434,0
28.209414315172015,22.40079881972956,33.552733356222205,25.48898699075196,b_flat_prior,NA,7.400724827451255,2.7204273244200543,2
25.42861686404907,17.129608348191418,33.701956252304306,25.48898699075196,b_restrictive_prior,NA,0.00364455219812328,-0.06037012670289243,0
28.360639006238053,23.05548072717054,34.17706161807698,25.48898699075196,b_info_prior_gam,NA,8.246385298045332,2.8716520154860916,2
28.255481528105232,0,0,25.48898699075196,f,NA,7.653492025205489,2.766494537353271,0
28.90794347727905,21.363496153614328,36.43677091014665,25.48898699075196,b_info_prior_norm,NA,11.689263456765666,3.4189564865270903,0
27.949707292643627,22.426526806881917,33.98999922131215,25.48898699075196,b_flat_prior,NA,6.05514440414181,2.4607203018916657,3
28.262604611662137,20.151972950033656,36.64547471257792,25.48898699075196,b_restrictive_prior,NA,7.692954707023427,2.7736176209101764,0
28.051691707091827,22.49197143795363,34.489042363774566,25.48898699075196,b_info_prior_gam,NA,6.5674554631505915,2.5627047163398657,5
27.129248336979423,0,0,25.48898699075196,f,NA,2.690457283927936,1.6402613462274651,0
27.6336411862824,20.370632492988307,35.40734611819307,25.48898699075196,b_info_prior_norm,NA,4.599541618406315,2.144654195530439,0
27.102408648291423,21.380051050851012,33.37203140583813,25.48898699075196,b_flat_prior,NA,2.6031294450173843,1.6134216575394618,5
27.58077555400765,19.67601667034234,35.89474736263915,25.48898699075196,b_restrictive_prior,NA,4.375579393367305,2.0917885632556903,0
27.2213127665368,22.208077172173155,33.46342268177383,25.48898699075196,b_info_prior_gam,NA,3.000952593448549,1.7323257757848405,5
26.66300427943575,0,0,25.48898699075196,f,NA,1.378316594128435,1.174017288683789,0
23.406359856674353,16.346811905588083,30.784643611890733,25.48898699075196,b_info_prior_norm,NA,4.3373357795963114,-2.082627134077608,0
22.990170161852493,17.399069338900816,28.875930782413793,25.48898699075196,b_flat_prior,NA,6.244085544391193,-2.498816828899468,4
22.994244083200165,15.527117854081933,31.188646471480293,25.48898699075196,b_restrictive_prior,NA,6.223742174779988,-2.494742907551796,0
23.23461825949425,17.813379481807367,29.05466829615905,25.48898699075196,b_info_prior_gam,NA,5.082178376472497,-2.25436873125771,5
22.8251435394878,0,0,25.48898699075196,f,NA,7.096061932842952,-2.66384345126416,0
25.141106476843447,18.37026086146458,32.09148974186503,25.48898699075196,b_info_prior_norm,NA,0.12102085195725176,-0.34788051390851393,0
25.639332107383645,20.1464751298302,31.528484868328473,25.48898699075196,b_flat_prior,NA,0.02260365409499454,0.1503451166316836,2
19.368948227449163,-2.4719994375508993,32.44926278399367,25.48898699075196,b_restrictive_prior,NA,37.45487446432884,-6.120038763302798,5
25.655084168314744,20.44894815286146,31.19056998486216,25.48898699075196,b_info_prior_gam,NA,0.02758827239432261,0.16609717756278286,0
25.505028956259757,0,0,25.48898699075196,f,NA,2.573446573533136e-4,0.0160419655077959,0
23.263109030220715,16.141456007933318,30.58026550807976,25.48898699075196,b_info_prior_norm,NA,4.95453269517874,-2.225877960531246,0
23.04245551819693,17.036131106233185,29.204346567280712,25.48898699075196,b_flat_prior,NA,5.985516246202284,-2.44653147255503,4
22.570105454254485,15.231334856888868,30.3306065970286,25.48898699075196,b_restrictive_prior,NA,8.519869424105869,-2.9188815364974765,0
23.14736123455569,17.207499357193363,29.22805439182887,25.48898699075196,b_info_prior_gam,NA,5.483211182081765,-2.3416257561962723,3
23.08584550972129,0,0,25.48898699075196,f,NA,5.775088977850295,-2.403141481030673,0
22.263497408452174,15.512530284686544,29.12923842812368,25.48898699075196,b_info_prior_norm,NA,10.40378304552443,-3.225489582299783,0
22.243967706935063,16.497159783109275,28.090240625812584,25.48898699075196,b_flat_prior,NA,10.530150152343534,-3.245019283816898,4
23.08703629920683,15.784878039417215,30.792893576674405,25.48898699075196,b_restrictive_prior,NA,5.769367124614136,-2.4019506915451316,0
22.342690949721113,16.888114225418615,28.249851547704665,25.48898699075196,b_info_prior_gam,NA,9.899178777806386,-3.1462960410308476,1
22.271917923319876,0,0,25.48898699075196,f,NA,10.349533384628346,-3.217069067432085,0
20.60915103809216,13.966391580539185,27.697363652026656,25.48898699075196,b_info_prior_norm,NA,23.812798924871178,-4.8798359526598,0
21.714416665832807,16.330258358964663,26.78686890654155,25.48898699075196,b_flat_prior,NA,14.247381137760284,-3.7745703249191536,4
18.58477490218158,11.888773852113411,26.165964563910695,25.48898699075196,b_restrictive_prior,NA,47.6681445639614,-6.904212088570382,0
21.89335873166915,16.75679857623099,27.27929575346156,25.48898699075196,b_info_prior_gam,NA,12.928542577514891,-3.5956282590828117,4
22.118114083818124,0,0,25.48898699075196,f,NA,11.362784154700575,-3.370872906933837,0
26.77245491547977,19.06435845863733,34.710792295334734,25.48898699075196,b_info_prior_norm,NA,1.6472899138051085,1.283467924727809,0
26.87052394912208,20.34336707344218,33.0977160922877,25.48898699075196,b_flat_prior,NA,1.9086443673425624,1.3815369583701198,4
25.56933776560507,17.897896182519425,33.549029151245264,25.48898699075196,b_restrictive_prior,NA,0.006456247019495,0.08035077485310893,0
27.078168361099593,21.069804908524297,33.511922209805206,25.48898699075196,b_info_prior_gam,NA,2.5254974278599764,1.5891813703476316,6
26.872143762852467,0,0,25.48898699075196,f,NA,1.9131226562074903,1.3831567721005058,0
29.779715854976207,22.37463837993259,37.75501422943348,25.48898699075196,b_info_prior_norm,NA,18.410354186287083,4.290728864224246,0
28.216054798400627,22.245505802513936,34.6592950270116,25.48898699075196,b_flat_prior,NA,7.436898827513702,2.727067807648666,4
31.705269654706044,23.935505389627913,39.45847994537856,25.48898699075196,b_restrictive_prior,NA,38.642170158176064,6.2162826639540825,0
28.50897123556742,22.896511482795557,35.205213645643,25.48898699075196,b_info_prior_gam,NA,9.12030483893359,3.0199842448154577,4
27.78467504627471,0,0,25.48898699075196,f,NA,5.270183648269821,2.2956880555227492,0
15.553456409233789,9.007325011894292,22.708932080700087,25.48898699075196,b_info_prior_norm,NA,98.71476793628288,-9.935530581518174,0
18.87187378821328,12.298698090639023,25.29743579546268,25.48898699075196,b_flat_prior,NA,43.78618713521169,-6.617113202538679,0
14.487988272908066,7.750847659107057,22.223135426679484,25.48898699075196,b_restrictive_prior,NA,121.02197279000303,-11.000998717843895,0
19.00569825889537,13.316156519212244,25.15749046249116,25.48898699075196,b_info_prior_gam,NA,42.033032780618626,-6.4832887318565895,2
18.95525663166515,0,0,25.48898699075196,f,NA,42.68963240525261,-6.533730359086807,0
30.837453582821155,23.16205209895262,38.894436190567866,25.48898699075196,b_info_prior_norm,NA,28.606094886480257,5.348466592069194,0
28.172287576017396,21.647587114915428,35.6247843944214,25.48898699075196,b_flat_prior,NA,7.2001020308858275,2.6833005852654352,1
29.31341910196238,21.051204068527063,37.90517068784179,25.48898699075196,b_restrictive_prior,NA,14.626280973257392,3.82443211121042,0
28.435597901463613,21.725951220452053,36.345794935011966,25.48898699075196,b_info_prior_gam,NA,8.68251585912495,2.9466109107116516,0
27.89960486189661,0,0,25.48898699075196,f,NA,5.811078520681939,2.4106178711446447,0
27.930168728791053,20.87464742592734,34.822620088781086,25.48898699075196,b_info_prior_norm,NA,5.9593682781355595,2.441181738039091,0
26.79754941333116,20.8672969821235,33.145758507847034,25.48898699075196,b_flat_prior,NA,1.7123356137863364,1.3085624225791967,0
28.823448031165775,21.200641809257306,36.4362483210681,25.48898699075196,b_restrictive_prior,NA,11.118630430037571,3.3344610404138137,0
27.05382466131848,20.79699216367253,34.295809453063505,25.48898699075196,b_info_prior_gam,NA,2.448716935224048,1.5648376705665186,4
26.630794350390236,0,0,25.48898699075196,f,NA,1.3037240465241284,1.1418073596382747,0
22.21572792347067,16.014078076347346,28.71731197151827,25.48898699075196,b_info_prior_norm,NA,10.714224921539188,-3.273259067281291,0
20.801557802885764,15.3876549579962,26.531578119147067,25.48898699075196,b_flat_prior,NA,21.971992391259956,-4.687429187866197,4
22.48421878973126,15.972508141509076,29.379159425706455,25.48898699075196,b_restrictive_prior,NA,9.02863194186519,-3.004768201020702,0
21.114011540298147,15.588294617479932,27.401917724308895,25.48898699075196,b_info_prior_gam,NA,19.140410192073553,-4.374975450453814,2
20.760934326998033,0,0,25.48898699075196,f,NA,22.354481991230617,-4.728052663753928,0
26.528132225871214,19.166704984280255,34.076879727264696,25.48898699075196,b_info_prior_norm,NA,1.0798228196710484,1.0391452351192534,0
27.90438994725713,21.089260131316298,34.5937275218045,25.48898699075196,b_flat_prior,NA,5.834171442293893,2.415402956505165,4
27.058896575959107,19.470313114549587,34.980362065328165,25.48898699075196,b_restrictive_prior,NA,2.464616105725273,1.569909585207146,0
27.905811366484684,21.580520685397364,34.82735546204699,25.48898699075196,b_info_prior_gam,NA,5.841040063135868,2.4168243757327232,2
27.95695221706684,0,0,25.48898699075196,f,NA,6.090852358299444,2.4679652263148775,0
25.705497249999382,18.796251948850877,32.94643876031512,25.48898699075196,b_info_prior_norm,NA,0.04687669235938711,0.21651025924742484,0
25.65037335347253,20.553822620128447,30.774824441166505,25.48898699075196,b_flat_prior,NA,0.02604555807217547,0.16138636272057028,6
25.100924507600624,17.93272786442935,32.63727130845369,25.48898699075196,b_restrictive_prior,NA,0.15059249082958193,-0.3880624831513373,0
25.863000421943298,20.823355214826933,31.243543781824116,25.48898699075196,b_info_prior_gam,NA,0.1398860467115167,0.37401343119133657,4
25.40611352794908,0,0,25.48898699075196,f,NA,0.00686801083694088,-0.08287346280288332,0
28.24099912422187,21.559666089345015,35.34779809076017,25.48898699075196,b_info_prior_norm,NA,7.573570782765593,2.7520121334699077,0
26.49635923295656,20.66951795860066,32.715631719614585,25.48898699075196,b_flat_prior,NA,1.0147988343643226,1.0073722422045996,4
28.539019122062303,21.05607115906311,35.920079625792916,25.48898699075196,b_restrictive_prior,NA,9.302696002025508,3.050032131310342,0
26.587619360902945,21.0868694777476,33.19959386328356,25.48898699075196,b_info_prior_gam,NA,1.2069930847435686,1.098632370150984,4
26.36834029277031,0,0,25.48898699075196,f,NA,0.7732622297705722,0.8793533020183482,0
21.12768649346026,14.847257293836773,27.842726861386424,25.48898699075196,b_info_prior_norm,NA,19.02094202767684,-4.361300497291701,0
20.49317228956751,15.464517795467952,25.552873448043876,25.48898699075196,b_flat_prior,NA,24.958164528570677,-4.99581470118445,5
21.56363199507285,14.372569480461957,29.012727982908626,25.48898699075196,b_restrictive_prior,NA,15.408411842102955,-3.925354995679111,0
20.628258299279427,15.55467190109992,25.852389988690177,25.48898699075196,b_info_prior_gam,NA,23.626683412104295,-4.860728691472534,5
20.40778081262483,0,0,25.48898699075196,f,NA,25.81865622463734,-5.0812061781271325,0
30.375489225523683,23.83432121114412,37.07548453931742,25.48898699075196,b_info_prior_norm,NA,23.87790409042903,4.886502234771722,0
30.011206451910855,25.5887438401998,34.69794055475969,25.48898699075196,b_flat_prior,NA,20.45046885488424,4.522219461158894,5
30.079875305199568,23.172820690281863,36.75958787161238,25.48898699075196,b_restrictive_prior,NA,21.076255515731592,4.590888314447607,0
30.233937907740184,25.66425596405484,35.262196360329774,25.48898699075196,b_info_prior_gam,NA,22.514559204627385,4.744950916988223,3
29.63639044243048,0,0,25.48898699075196,f,NA,17.20095539099491,4.147403451678521,0
25.61873851078336,18.55861454119429,32.971539490999014,25.48898699075196,b_info_prior_norm,NA,0.0168354569504583,0.12975152003139812,0
25.06377485471737,19.93498250529111,30.576596395672578,25.48898699075196,b_flat_prior,NA,0.18080536063110317,-0.4252121360345953,2
24.58431645346225,16.950780604504182,32.388982670910586,25.48898699075196,b_restrictive_prior,NA,0.818428781040054,-0.9046705372897108,0
25.51355985637985,20.566424919561204,31.79802844670452,25.48898699075196,b_info_prior_gam,NA,6.038257251660904e-4,0.02457286562788496,4
24.627130266374447,0,0,25.48898699075196,f,NA,0.742797013354738,-0.8618567243775139,0
23.953360729381583,17.350475568752,30.892497090151537,25.48898699075196,b_info_prior_norm,NA,2.3581480146103657,-1.5356262613703784,0
22.720955917385453,17.597981719369336,28.0030461553392,25.48898699075196,b_flat_prior,NA,7.661996023122543,-2.768031073366508,4
23.584176815436816,16.553147416961917,31.294769147563883,25.48898699075196,b_restrictive_prior,NA,3.628301803984113,-1.904810175315145,0
23.05916580453955,17.93784186827295,28.71117002980482,25.48898699075196,b_info_prior_gam,NA,5.904030996966689,-2.4298211862124113,5
22.27138269606697,0,0,25.48898699075196,f,NA,10.352977397175309,-3.2176042946849925,0
21.093414308702325,14.471604353220554,28.244923598823153,25.48898699075196,b_info_prior_norm,NA,19.32105920318103,-4.395572682049636,0
22.088966775726274,16.069348410243744,28.05301713669723,25.48898699075196,b_flat_prior,NA,11.560137462583322,-3.4000202150256875,4
19.726906037857127,12.69269344530732,27.24462979987381,25.48898699075196,b_restrictive_prior,NA,33.20157690771344,-5.762080952894834,0
22.407720383261033,16.67381933179267,28.60251216497403,25.48898699075196,b_info_prior_gam,NA,9.494203906438653,-3.081266607490928,2
22.260380028327617,0,0,25.48898699075196,f,NA,10.42390291781495,-3.228606962424344,0
25.88100753505874,18.247877845468853,33.77832462329013,25.48898699075196,b_info_prior_norm,NA,0.1536801071585824,0.3920205443067779,0
23.44416821628938,17.537339856334643,29.9888863720319,25.48898699075196,b_flat_prior,NA,4.18128382039465,-2.0448187744625805,0
24.474703243573103,16.380624850989168,33.13302849143839,25.48898699075196,b_restrictive_prior,NA,1.028771519791186,-1.0142837471788582,0
23.855524985775165,17.70105766668957,31.36816721624917,25.48898699075196,b_info_prior_gam,NA,2.668198121702813,-1.6334620049767956,1
23.385736318712812,0,0,25.48898699075196,f,NA,4.423663389433131,-2.103250672039149,0
20.850117130973675,14.85163369081486,27.31777609353352,25.48898699075196,b_info_prior_norm,NA,21.519113575959413,-4.638869859778286,0
22.238138796144455,16.757368958031016,27.8777127646491,25.48898699075196,b_flat_prior,NA,10.568013984382883,-3.2508481946075065,2
20.15352272919383,13.39832593022521,27.2003727503326,25.48898699075196,b_restrictive_prior,NA,28.46717888636404,-5.33546426155813,0
22.431040221149836,17.310278073826147,27.892565164609778,25.48898699075196,b_info_prior_gam,NA,9.351038445720077,-3.0579467696021254,2
22.29466086180597,0,0,25.48898699075196,f,NA,10.203719418067108,-3.194326128945995,0
25.992952348648107,18.51447445160343,33.679680066810576,25.48898699075196,b_info_prior_norm,NA,0.2539810819593901,0.5039653578961456,0
25.07452212721464,19.285097702220195,31.259750977686277,25.48898699075196,b_flat_prior,NA,0.17178112310701116,-0.41446486353732226,4
23.718063021370277,16.395286208507788,31.916569604840472,25.48898699075196,b_restrictive_prior,NA,3.13617170533058,-1.770923969381684,0
25.58954438070031,19.952587548233264,32.230780339008774,25.48898699075196,b_info_prior_gam,NA,0.0101117886732244,0.1005573899483494,5
24.534657802005817,0,0,25.48898699075196,f,NA,0.9107442004928724,-0.9543291887461436,0
26.70229427918556,19.395453029353916,34.065265450574195,25.48898699075196,b_info_prior_norm,NA,1.4721145761660972,1.213307288433601,0
27.46758086531678,22.01397660392338,33.0822025893656,25.48898699075196,b_flat_prior,NA,3.914833720465422,1.9785938745648188,2
19.831699498986033,-2.8243253960899435,33.7246237234607,25.48898699075196,b_restrictive_prior,NA,32.00490176449122,-5.657287491765928,5
27.53352213913776,22.45260148738766,32.86268382527136,25.48898699075196,b_info_prior_gam,NA,4.180123972984935,2.0445351483857976,4
27.567741534098776,0,0,25.48898699075196,f,NA,4.321220451485024,2.078754543346814,0
26.091409814358375,19.33718406547346,33.1693690352426,25.48898699075196,b_info_prior_norm,NA,0.36291325840192457,0.602422823606414,0
25.580031296549816,20.804749681019597,30.48164707028757,25.48898699075196,b_flat_prior,NA,0.00828906561821328,0.09104430579785472,4
25.694188685092115,18.405033025177023,33.28217356049898,25.48898699075196,b_restrictive_prior,NA,0.04210773536006999,0.205201694340154,0
25.699588263909927,21.02656304293982,30.67612829202621,25.48898699075196,b_info_prior_gam,NA,0.04435289625575624,0.2106012731579661,5
25.309209304972587,0,0,25.48898699075196,f,NA,0.03232001630418742,-0.17977768577937425,0
23.673537349564693,17.26997429309222,30.544458259852213,25.48898699075196,b_info_prior_norm,NA,3.2958573996869793,-1.815449641187268,0
22.94792837225561,17.889558692542536,27.76950546742692,25.48898699075196,b_flat_prior,NA,6.456978902634582,-2.5410586184963506,5
23.499996097610804,16.408660657214877,30.98866511171392,25.48898699075196,b_restrictive_prior,NA,3.956084772998457,-1.9889908931411568,0
23.1560898333684,18.29312187699863,28.116252032191767,25.48898699075196,b_info_prior_gam,NA,5.442409146928292,-2.3328971573835595,6
22.79304252451739,0,0,25.48898699075196,f,NA,7.26811656502081,-2.6959444662345717,0
25.232914108746527,18.656821793364596,32.15757094146182,25.48898699075196,b_info_prior_norm,NA,0.06557332089856875,-0.25607288200543366,0
